Obs,RegOut1,ClassLabel,RegOut2,TimeTouchBps,Input1,Input2,Input3,Input4,Input5
343,33.967,FALSE,380.46,0.6066,0.843478261,0,0,0,1.37
344,66.5574,FALSE,324.59,0.8836,0.294871795,0,64.82,166.7937,9.63
345,21.8858,FALSE,2060.75,1.29,0.004604052,0,9.51,21.5604,35.91
346,114.7028,FALSE,138.57,6.6365,0.607142857,0.22222,0,0,10.37
347,192.7837,TRUE,159.49,1.5187,0.833333333,0.72,0,0,0
348,91.6307,FALSE,543.66,3.6091,0.170588235,0,56.68,132.3929,4.59
349,73.2893,FALSE,184.07,0.3344,0.903264813,0,21.36,48.3913,17.03
350,105.0421,FALSE,1617.68,1.0567,0.264101212,0.88676,64.04,152.0759,32.21
351,90.8794,FALSE,337.47,1.6338,0.480392157,0,0,0,32.41
352,76.7781,FALSE,321.79,0.8155,0.924324324,0,0,0,11.33
353,61.7467,FALSE,1725.89,0.5336,0.074045207,0.06552,79.06,203.4408,14.78
354,334.8601,TRUE,85.71,21.6606,0.857142857,0,0,0,0
355,297.8963,TRUE,13.66,2.7152,1,0,0,0,0
356,54.27,FALSE,7257.21,1.0174,0.655001525,0,113.35,256.757,118.37
357,130.3957,FALSE,216.4,1.1114,0.812286689,0.13095,0,0,8.52
358,102.1001,FALSE,89.07,0.5596,0.675675676,0.33333,0,0,2.93
359,81.0225,FALSE,40.53,0.3509,0.847222222,0,24.78,63.7574,0.33
360,124.6446,FALSE,373.09,5.6272,0.166666667,0,0,0,1.13
361,58.2123,FALSE,1776.21,1.1277,0.452330508,0,19.85,38.8883,41.13
362,66.7726,FALSE,109.16,0.4136,0.90212766,0.88333,0,0,15.13
363,97.8576,FALSE,956.87,2.2911,0.100806452,0,21.09,54.2722,21.67
364,152.8052,TRUE,500.93,2.5023,0.842696629,0.2619,18.36,47.2416,10.4
365,24.6107,FALSE,1599.62,2.5532,0.009561753,0,9.51,21.5604,10.62
366,79.0509,FALSE,136.02,0.7715,0.230769231,0,28.09,92.6013,16.41
367,36.9488,FALSE,11732.23,1.0495,0.461214741,0.02564,376.37,852.4924,156.83
368,116.6834,FALSE,92.78,1.0835,0.893333333,0,0,0,0
369,124.2513,FALSE,4.02,0.2516,0.80952381,0,0,0,0.62
370,55.2117,FALSE,219.2,0.5939,0.771604938,0,23.92,61.5609,11.54
371,128.1793,FALSE,102.09,3.3288,0.727272727,0,20.45,52.6244,1.84
372,93.4124,FALSE,274.01,1.3439,0.581395349,0,0,0,0.32
373,77.4309,FALSE,2068.23,2.5874,0.05760709,0,20.41,46.2293,31.34
374,153.5347,TRUE,67.23,4.3393,0.5,0,3.33,8.5838,0
375,60.8177,FALSE,181.07,3.2608,0.884615385,0,4.53,12.5993,0
376,84.2896,FALSE,107.48,0.0771,0.655172414,0.63218,0,0,0.95
377,99.9455,FALSE,263.18,3.5437,0.848623853,0,0,0,23.88
378,60.7986,FALSE,281.15,0.3505,0.415929204,0,37.73,97.0892,7.73
379,134.2272,FALSE,41.53,1.3002,0.714285714,0,0.29,1,0.32
380,86.6435,FALSE,34.51,1.1059,1,0,0,0,0
381,71.7872,FALSE,2914.49,14.5299,0.783351121,0.0458,0,0,93.63
382,65.3119,FALSE,824.41,1.3101,0.413943355,0.0673,71.76,173.2866,34.06
383,434.1141,TRUE,37.03,33.7956,0.25,0,1.11,33.5098,14.89
384,190.7256,TRUE,35.08,3.7204,0.3,0,0,0,0
385,136.0429,FALSE,257.56,5.7178,0.699186992,0.56521,42.13,108.4126,3.7
386,113.6042,FALSE,207.97,11.401,0.76744186,0,8.93,17.5113,0.33
387,144.3657,FALSE,84.61,2.136,0.793103448,0.08,4.26,10.9723,0.32
388,80.0498,FALSE,141,0.634,0.945054945,0,0,0,11.86
389,50.5794,FALSE,2674.48,1.4752,0.494604317,0.16355,98.83,223.8602,126.25
390,133.6529,FALSE,316.02,2.7171,0.75,0,0,0,8.12
391,103.1425,FALSE,457.92,2.7819,0.825925926,0,72.67,164.3569,11.42
392,158.6033,TRUE,306.99,2.9621,0.923512748,0,31.75,71.9248,20.27
393,171.4276,TRUE,1074.6,0.952,0.011070111,0.0375,11.94,27.0448,22.43
394,95.9847,FALSE,101.48,0.3297,0.638888889,0.02702,0,0,0
395,124.4602,FALSE,719.33,1.8512,0.786191537,0.03125,17.37,39.3471,35.57
396,121.3567,FALSE,206.61,3.3048,0.872340426,0,22.54,58.0036,16.1
397,161.0481,TRUE,48.02,1.8794,0.733333333,0,0,0,3.32
398,43.6838,FALSE,589.77,0.6792,0.323485968,0,0,0,10.01
399,81.1106,FALSE,424.97,1.0916,0.623655914,0,0,0,6.79
400,62.9692,FALSE,252.54,0.3083,0.698795181,0.216,0,0,1.43
401,69.5758,FALSE,667.35,1.5253,0.2,0.1081,5.74,13.0084,7.55
402,273.5665,TRUE,86.18,4.5645,0.896551724,0,11.22,25.422,0.32
403,113.0564,FALSE,53.59,2.201,0.571428571,0,5.54,14.2784,0
404,192.6501,TRUE,20.57,1.0904,0.75,0,19.18,49.3546,0
405,82.0602,FALSE,541.08,8.7804,0.909090909,0,8.75,22.5239,1.59
406,283.9918,TRUE,141.2,5.1921,0.75,0,0,0,1.46
407,419.0837,TRUE,6.34,2.7134,0.857142857,0,0,0,2
408,67.1001,FALSE,1833.85,0.5916,0.443050193,0.01876,51.67,109.572,18.45
409,56.185,FALSE,58.24,0.2633,0.416666667,0.7,0,0,0
410,110.9852,FALSE,12.5,0.2779,0.833333333,0,0,0,0
411,99.0828,FALSE,795.7,11.7632,0.858490566,0.17391,42.13,95.4418,5.02
412,379.1502,TRUE,11.26,3.6454,0.444444444,0,0,0,0.5
413,128.3107,FALSE,127.19,1.4758,0.785714286,0,0,0,2.1
414,98.2743,FALSE,120.6,2.4171,0.802816901,0.0909,35.08,90.2731,0.63
415,79.7548,FALSE,63.65,0.3503,0.818181818,0.76923,2.6,8.7648,7.73
416,109.0382,FALSE,300.18,7.9015,0.328358209,0,21.79,49.3622,7.23
417,91.2836,FALSE,90.35,3.2135,0.928571429,0,22.13,50.1285,0
418,36.6751,FALSE,2575.61,0.9002,0.547550432,0.10187,109.14,247.2251,23.51
419,142.341,FALSE,141,4.3651,0.785714286,0,0,0,0.62
420,84.3082,FALSE,284.74,1.3005,0.8,0.6875,0,0,2.29
421,112.2729,FALSE,263.77,1.9767,0.855263158,0.42105,20.23,52.0686,4.81
422,75.0856,FALSE,497.75,0.9536,0.517467249,0,29.41,75.6744,46.41
423,72.0065,FALSE,57.89,0.8456,0.906976744,0,13.46,34.6406,0
424,68.8898,FALSE,121.74,0.4842,0.333333333,0.39473,0.47,1.2118,25.42
425,86.0281,FALSE,356.71,3.1335,0.915966387,0,27.41,53.6996,3.97
426,115.7633,FALSE,35.74,0.2297,0.555555556,0.07142,0,0,0.62
427,97.6285,FALSE,381.47,1.5923,0.781690141,0.60591,15.99,41.1434,7.66
428,39.8831,FALSE,1119.42,0.7238,0.29787234,0,0,0,91.79
429,47.128,FALSE,678.13,0.8255,0.834558824,0,16.61,37.6314,2.23
430,157.3924,TRUE,436.6,10.6798,0.758389262,0.02702,47.03,114.8079,1.5
431,63.2975,FALSE,658.76,1.2052,0.845394737,0,36.08,92.8374,6.17
432,89.7889,FALSE,38.39,0.6433,0.5,0,12.93,33.29,0.31
433,134.2588,FALSE,180.28,0.7487,0.758064516,0.03448,26.11,67.1828,3.07
434,58.7615,FALSE,1805.8,1.2123,0.214959569,0,0,0,90.19
435,122.2114,FALSE,269.84,0.3623,0.865168539,0.04651,3.42,11.5029,0
436,134.187,FALSE,8.42,0.0779,0.4,0,0,0,0
437,44.5499,FALSE,12093.14,2.2727,0.08561957,0,186.02,421.351,182.83
438,129.9043,FALSE,802.54,4.8197,0.050377834,0.05442,25.55,65.7558,9.13
439,155.8688,TRUE,644.83,8.4012,0.111764706,0,0,0,3.71
440,128.0755,FALSE,38.33,0.7462,0.878661088,0,0,0,6.96
441,122.3798,FALSE,338.03,2.7434,0.724637681,0,58.23,149.8263,14.23
442,121.1706,FALSE,138.33,1.4371,0.887096774,0.72222,21.98,49.8023,16
443,114.6201,FALSE,1001.09,8.0024,0.904163394,0,12.94,33.314,3.52
444,91.9303,FALSE,224.44,1.4306,0.851123596,0,11.6,29.8588,17.25
445,149.0629,FALSE,48.96,0.5071,0.734463277,0,6.69,17.2141,0
446,292.4704,TRUE,335.77,25.9092,0.72,0,4.73,12.1811,0
447,305.0972,TRUE,3.87,1.218,0.92,0,0,0,0
448,39.394,FALSE,3626.37,1.4684,0.303973013,0.0324,49.8,112.7985,20.91
449,160.6647,TRUE,73.18,4.7794,0.833333333,0,0,0,6.85
450,271.2887,TRUE,7.34,0.6813,0.533333333,0,0,0,0.7
451,75.0708,FALSE,100.91,0.5236,0.523809524,0,0,0,1.34
452,75.9122,FALSE,714.42,2.1589,0.647239264,0.2987,72.66,164.5933,59.7
453,270.8882,TRUE,93.77,2.9923,0.918918919,0,9.74,19.0833,0
454,70.6238,FALSE,110.46,0.5911,0.734299517,0,17.21,33.7193,7.41
455,45.5236,FALSE,1064.75,0.9247,0.229082047,0,0,0,45.39
456,115.0268,FALSE,156.24,3.9868,0.9,0.88571,0,0,2.99
457,82.7452,FALSE,198.09,0.9906,0.320754717,0,13.56,26.5744,0
458,239.3681,TRUE,15.6,1.6061,0.75,0.2,0,0,0
459,84.761,FALSE,563.67,1.3287,0.513126492,0,72.18,156.7833,2.24
460,81.4719,FALSE,152.78,0.1126,0.896373057,0.69346,0,0,0
461,131.2128,FALSE,135.79,5.5083,0.714285714,0,18.35,47.2191,0
462,103.6747,FALSE,111.43,2.2693,0.953271028,0,34.61,78.4089,0
463,115.937,FALSE,14.07,0.703,0.5,0,0,0,0
464,81.284,FALSE,2370.81,0.8474,0.233508465,0.30496,127.38,307.1906,38.61
465,79.1436,FALSE,229.22,0.719,0.737327189,0.88888,0,0,20.79
466,92.8401,FALSE,111.62,1.0726,0.658333333,0,0,0,27.11
467,67.6383,FALSE,332.67,2.2137,0.36627907,0,0,0,0.33
468,88.4612,FALSE,262.17,0.9392,0.846625767,0.86363,60.37,168.3318,1.07
469,125.4855,FALSE,208.01,3.4056,0.990566038,0.92857,0,0,19.7
470,50.5243,FALSE,712.76,0.9015,0.779141104,0,34.55,78.2628,38.78
471,106.4601,FALSE,364.97,1.8655,0.295620438,0,0,0,26.62
472,80.976,FALSE,1402.05,1.8454,0.817073171,0.62237,24.12,62.07,0.32
473,311.9047,TRUE,26.52,3.8396,0.857142857,0,0,0,0
474,53.4779,FALSE,740.87,1.2043,0.328358209,0.85074,71.64,162.2867,19.27
475,104.3979,FALSE,288.17,1.2666,0.768,0,0,0,48.1
476,49.9284,FALSE,17056.19,2.0036,0.095552297,0,433.73,924.0044,116.97
477,102.524,FALSE,276.16,8.1961,0.888888889,0.95744,0.44,1,0.32
478,131.8814,FALSE,202.96,10.3289,0.875,0.93846,47.88,123.2044,0.69
479,107.5149,FALSE,308.39,2.3174,0.088888889,0,39.14,100.7056,0.32
480,62.8337,FALSE,1170.79,2.0811,0.778481013,0.72052,130.35,269.3597,26.29
481,60.9895,FALSE,131.56,1.9444,0.795454545,0,0,0,0
482,90.379,FALSE,451.65,2.891,0.67027027,0,18.62,47.9289,14.27
483,109.023,FALSE,1289.39,4.185,0.096385542,0,84.66,207.488,9.96
484,109.8112,FALSE,127.98,1.4735,0.961904762,0,0,0,10.15
485,87.3683,FALSE,308.71,1.7301,0.666666667,0,56.65,145.7582,1.6
486,105.1673,FALSE,186.61,1.3265,0.885714286,0,0,0,0
487,71.9599,FALSE,36.61,0.5048,0.75,0.28571,0,0,0.62
488,98.0967,FALSE,146.55,2.7812,0.780487805,0.17073,0,0,4.03
489,124.2493,FALSE,429.12,2.6293,0.91689008,0,28.85,65.3456,6.05
490,45.7797,FALSE,925.5,3.5035,0.41091954,0.04975,0,0,8.12
491,45.6597,FALSE,895.94,0.777,0.779166667,0.28787,16.21,41.4582,48.69
492,137.5363,FALSE,101.99,2.6287,0.460176991,0,12.07,40.6034,0.65
493,42.4585,FALSE,870.29,0.8942,0.814385151,0.14814,0,0,8.95
494,73.89,FALSE,468.8,0.6147,0.872611465,0,0,0,39.85
495,78.0461,FALSE,356.66,1.7308,0.807228916,0.53571,0.44,1,0
496,68.9645,FALSE,258.73,1.4563,0.834710744,0,22.1,50.0705,3.74
497,118.9729,FALSE,93.62,2.3042,0.78021978,0,11.58,26.2376,3.7
498,79.131,FALSE,396.14,0.9369,0.80608365,0.06172,2.77,83.3667,0.32
499,95.5129,FALSE,60.29,0.9905,0.83490566,0,3.7,12.4613,5.36
500,27.5288,FALSE,2626,0.9578,0.895856981,0.76062,65.63,148.6584,90.57
501,112.0865,FALSE,159.95,1.7955,0.96969697,0,0,0,7.17
502,87.7809,FALSE,26.93,0.0599,0.92,0.5,0,0,0
503,84.1279,FALSE,135.51,0.9629,0.855072464,0,15.14,38.9623,15.6
504,89.2387,FALSE,48.73,0.632,0.868421053,0,0.38,1,2.9
505,267.5236,TRUE,184.6,14.659,0.450980392,0,54.76,124.0501,8.26
506,92.2956,FALSE,173.16,0.6187,0.826568266,0.80519,0,0,7.8
507,99.1516,FALSE,122.76,0.385,0.807407407,0,0,0,5.74
508,99.8202,FALSE,439.46,0.8467,0.201863354,0,67.72,153.4057,1.91
509,70.0179,FALSE,360.83,0.7743,0.685714286,0.87878,44.55,100.9212,0
510,66.8065,FALSE,952.83,0.693,0.220207254,0.48081,108.33,255.3846,4.05
511,89.154,FALSE,34.39,0.3594,0.917808219,0,16.1,36.4858,0
512,66.1191,FALSE,681.37,2.4949,0.861297539,0,104.15,232.9181,29.64
513,126.1623,FALSE,114.98,3.4015,0.774193548,0,0,0,3.51
514,73.6558,FALSE,5919.57,1.5623,0.868187204,0.05077,75.47,147.8378,118.3
515,394.2291,TRUE,64.64,7.0273,0.833333333,0,0,0,0.95
516,107.8779,FALSE,55.83,0.1458,0.75,0.23333,0,0,0.32
517,73.1081,FALSE,274.78,1.356,0.902255639,0,0,0,0
518,78.5666,FALSE,378.81,0.4805,0.753488372,0.42063,39.67,102.0704,12.7
519,89.8525,FALSE,725.52,7.0731,0.757142857,0.08571,9.32,31.3478,4.68
520,31.8643,FALSE,194.6,0.5414,0.646017699,0.78861,2.75,82.719,5.36
521,89.6294,FALSE,186.57,0.387,0.728033473,0.70895,0,0,0
522,84.2971,FALSE,415.51,0.7396,0.761437908,0.06172,37.22,95.7859,5.69
523,47.6335,FALSE,1004.19,0.5015,0.471698113,0.73076,95.11,215.4378,19.75
524,122.0412,FALSE,262.95,2.3664,0.051724138,0,38.71,87.6819,19.31
525,107.5682,FALSE,82.28,3.1219,0.909090909,0,18.64,47.973,0.32
526,58.6689,FALSE,835.76,1.6199,0.851941748,0.05668,27.54,62.3839,2.27
527,95.5796,FALSE,120.11,0.6894,0.444444444,0.5,24.76,63.7229,26.12
528,98.7846,FALSE,154.45,2.0397,0.827586207,0,5.44,14.0175,0.62
529,76.0491,FALSE,724.48,4.1099,0.841463415,0,13.37,34.4149,6.85
530,73.3068,FALSE,1933.79,0.7606,0.456049638,0.0587,0,0,56.15
531,78.516,FALSE,532.8,2.3239,0.687170475,0,18.8,48.3913,3.4
532,175.8763,TRUE,192.95,8.3317,0.634146341,0.11428,16.14,41.5324,2.9
533,40.2093,FALSE,18847.26,3.7536,0.627328605,0,313.97,689.7304,496.32
534,117.4733,FALSE,55.8,0.2199,0.512195122,0,0,0,0
535,68.2269,FALSE,23.36,0.821,0.384615385,0,0,0,0.32
536,27.8014,FALSE,48.16,0.1744,0.875,0.44444,0,0,0.32
537,78.4812,FALSE,93.46,0.7039,0.739130435,0.32142,0,0,26.4
538,110.0658,FALSE,88.05,5.1685,0.731707317,0.54545,0,0,5.11
539,453.3504,TRUE,50.08,16.3307,1,0,14.37,48.3474,0
540,127.1112,FALSE,18.45,0.1842,0.222222222,0,0,0,0
541,143.2198,FALSE,77.8,2.6554,0.923076923,0,5.12,11.5993,0
542,92.3554,FALSE,2131.68,0.8923,0.069018405,0,60.3,136.5943,20.77
543,116.6185,FALSE,193.8,0.804,0.459833795,0,0,0,6.1
544,210.6812,TRUE,41.81,4.2989,0.75,0,0,0,0
545,73.3863,FALSE,157.14,1.8381,0.639344262,0,24.09,62.0036,0.62
546,107.7323,FALSE,631.4,1.7554,0.324324324,0,33.29,85.6775,14.35
547,74.7765,FALSE,3469.35,1.5006,0.480995162,0.25454,124.71,282.485,65.29
548,334.4557,TRUE,5.81,3.5873,1,0,3.45,8.8813,0
549,83.6038,FALSE,532.59,1.4016,0.061310782,0,18.66,48.0111,23.27
550,73.1528,FALSE,128.6,0.4218,0.773333333,0,0,0,0
551,70.5173,FALSE,632.89,1.8915,0.801724138,0.06217,0,0,1.26
552,104.4912,FALSE,45.61,0.8753,0.666666667,0,16.58,42.6766,0
553,243.7239,TRUE,20.62,0.7272,0.75,0,0.38,1,0
554,78.1649,FALSE,286.37,0.8738,0.621212121,0.53535,27.26,70.1524,0
555,366.1419,TRUE,6.32,1.588,1,0,0,0,0
556,80.9746,FALSE,9.18,0.0533,0.8125,0,0,0,0
557,90.7639,FALSE,112.76,0.7975,0.796116505,0.82758,0,0,0
558,54.6083,FALSE,145.48,0.7097,0.839160839,0,19.42,49.9814,8.77
559,95.5816,FALSE,3896.38,9.7385,0.662232077,0.05298,182.59,451.3081,6.72
560,46.986,FALSE,908.92,1.7713,0.262953368,0,22.02,56.6672,8.59
561,134.8377,FALSE,190.51,1.7807,0.027777778,0,7.78,20.0213,0.62
562,36.8019,FALSE,6904.13,0.7853,0.756756757,0,164.11,371.7153,289.18
563,84.1375,FALSE,468.19,0.7837,0.287937743,0.10606,48.18,109.1335,3.58
564,77.9066,FALSE,110.05,0.7032,0.605555556,0,0,0,18.08
565,89.4112,FALSE,966.66,1.0123,0.241046832,0,42.31,108.8733,11.15
566,219.158,TRUE,129.8,23.02,0.666666667,0,0,0,0
567,58.2982,FALSE,1109.36,0.8153,0.309701493,0,3.08,6.9921,13.26
568,119.1894,FALSE,57.02,1.1032,0.881355932,1,0,0,2.9
569,86.8599,FALSE,549.15,2.4691,0.340557276,0,36.13,92.9803,15.86
570,123.8501,FALSE,141.37,3.9984,0.777777778,0,0,0,0.62
571,252.4319,TRUE,13.46,1.5937,0.875,0,0,0,0
572,274.7889,TRUE,95.59,11.7239,0.9375,0,0,0,0
573,69.9535,FALSE,54.52,1.4081,0.52,0,3.84,9.8828,0.33
574,85.9126,FALSE,807.1,5.7481,0.65,0,41.96,99.0496,1.26
575,36.1173,FALSE,5443.73,0.6414,0.770478508,0,141.92,321.4703,27.5
576,58.6181,FALSE,281.75,2.4482,0.804054054,0,8.12,18.4123,8.13
577,107.323,FALSE,122.77,1.9677,0.734375,0.14545,0,0,1.04
578,79.2419,FALSE,120.91,0.9921,0.765765766,0,9.94,22.5239,0
579,71.7158,FALSE,182.01,0.6434,0.751173709,0,0,0,3.52
580,112.6968,FALSE,187.6,1.2663,0.613333333,0,9.39,31.5933,2.45
581,313.627,TRUE,12.28,6.0823,0.870967742,0,0,0,1.58
582,56.7118,FALSE,333.96,0.935,0.247240618,0,35.04,79.3859,0.95
583,97.6539,FALSE,156.21,4.0866,0.056338028,0,0,0,14.7
584,35.4021,FALSE,166.29,2.1166,0.698630137,0,13.56,26.5744,0.32
585,69.9194,FALSE,117.39,0.6491,0.640625,0,0.98,29.6778,0
586,84.1543,FALSE,328.92,2.5588,0.835820896,0.58415,0,0,3.38
587,43.4356,FALSE,191.23,0.8787,0.847583643,0,28.02,72.1134,0.65
588,99.4117,FALSE,72.19,0.1768,0.438596491,0,0,0,0.62
589,86.5876,FALSE,901.57,0.8407,0.084394904,0,34.51,78.1805,3.77
590,106.9112,FALSE,37.42,0.8703,0.644444444,0,8.42,19.0833,1.28
591,328.7147,TRUE,65.97,12.6885,0.45,0,49.24,165.6085,0
592,68.915,FALSE,690.7,2.2406,0.708474576,0.73825,20.34,52.3384,11.7
593,212.4496,TRUE,9.97,0.5017,0.666666667,0,0,0,0.32
594,289.4422,TRUE,129.88,12.8445,0.871794872,0,4.28,9.6952,0.78
595,321.1042,TRUE,30.85,4.8537,0.878787879,0,5.43,13.972,1.27
596,49.4791,FALSE,1698.83,1.4223,0.765838011,0.04787,81.63,196.4771,24.72
597,64.7677,FALSE,1204.11,0.7209,0.49906015,0.884,0,0,14.01
598,88.6714,FALSE,250.17,0.9215,0.788461538,0.25,18.66,48.0111,3.91
599,72.9676,FALSE,80.32,0.3797,0.7421875,0,0,0,6.21
600,136.5167,FALSE,34.78,0.3525,0.733333333,0.35,0,0,0
601,79.9753,FALSE,158.5,1.5523,0.804597701,0,0,0,0
602,81.0764,FALSE,164.82,1.3618,0.875675676,0,0,0,2.08
603,46.1582,FALSE,1564.58,1.7462,0.467080153,0,98.11,252.4378,46.65
604,45.4164,FALSE,18913.23,3.0416,0.491828423,0,53.33,137.23,166.69
605,117.395,FALSE,262.06,1.3236,0.179487179,0,27.15,69.4517,17.36
606,61.2329,FALSE,1740.37,3.0792,0.870892019,0.62637,19.32,49.7143,22.09
607,106.4124,FALSE,123.39,1.4623,0.822368421,0,9.52,21.5846,12.98
608,24.5667,FALSE,2602.32,2.6634,0.784431138,0.69818,61.13,138.4748,76.45
609,76.1308,FALSE,869.2,1.8268,0.822570533,0.00751,93.29,196.9357,10.41
610,123.3114,FALSE,42.59,0.5587,0.846153846,0,0,0,0
611,81.9391,FALSE,50.31,1.1293,0.770833333,0,5.75,14.7958,4.4
612,100.8048,FALSE,1506.94,3.7874,0.912466844,0.08189,656.15,1528.0729,24.49
613,250.3934,TRUE,276.36,42.541,0.64,0,0,0,0.95
614,83.818,FALSE,37.84,0.155,0.789115646,1,0,0,3.44
615,56.7249,FALSE,40.21,0.8376,0.8,0.6923,0,0,0
616,62.263,FALSE,1451.97,0.8979,0.881882771,0.25,146.66,307.1788,52.9
617,118.9196,FALSE,478.14,1.2464,0.817142857,0.11764,2.16,64.8978,0.65
618,95.9496,FALSE,247.11,3.2432,0.882352941,0.82142,0,0,1.34
619,247.9735,TRUE,36.08,2.2751,0.828125,0,0,0,1.99
620,83.7467,FALSE,293.76,3.6317,0.792553191,0,46.77,120.3449,0
621,104.0442,FALSE,182.11,2.1354,0.815217391,0,24.66,63.4632,2.21
622,205.2426,TRUE,665.39,3.8549,0.455149502,0,0,0,18.65
623,64.5402,FALSE,1065.12,2.2724,0.847368421,0.65311,19.71,66.2964,2.27
624,53.161,FALSE,731.53,0.9356,0.787981859,0.51111,14.46,37.2043,33.96
625,116.4668,FALSE,46.64,3.8457,0.666666667,0,4.19,10.7913,0
626,140.2259,FALSE,56.99,1.3774,0.777777778,0,0,0,0.32
627,152.2837,TRUE,316.34,3.6308,0.693181818,0.24218,0,0,0.65
628,100.007,FALSE,195.61,5.482,0.772151899,0,0,0,46.12
629,94.8459,FALSE,395.16,8.6771,0.766666667,0,24.8,63.8201,0.32
630,184.4829,TRUE,98.41,2.2034,1,0,0,0,0
631,116.8484,FALSE,336.89,2.3791,0.039473684,0,25.24,64.9533,0.62
632,108.6118,FALSE,485.78,4.5494,0.030769231,0,69.76,179.4922,52.4
633,265.7141,TRUE,114.69,3.1646,0.69047619,0.625,0,0,0.32
634,52.9379,FALSE,724.91,1.1678,0.708823529,0.60227,87.5,192.7372,4.35
635,92.1624,FALSE,255.95,0.2531,0.831632653,0.59917,32.1,82.5947,0.32
636,107.6857,FALSE,121.03,1.3986,0.974358974,0.15094,0,0,0
637,73.6671,FALSE,217.32,2.7426,0.651162791,0.77777,15.51,52.1644,3.4
638,80.6188,FALSE,296.95,1.7648,0.930232558,0.70588,12.93,33.29,0.33
639,105.7572,FALSE,206.23,1.4896,0.219047619,0,15.05,34.0946,39.34
640,61.7848,FALSE,1003.87,3.9124,0.648351648,0,60.86,156.6068,20.57
641,92.6501,FALSE,633.78,1.429,0.846153846,0,21.84,48.5916,18.28
642,99.0776,FALSE,299.11,2.4449,0.864988558,0,26.57,68.3716,12.09
643,98.6356,FALSE,499.68,1.993,0.793103448,0.12931,57.96,131.3023,37.07
644,102.3732,FALSE,699.28,1.7271,0.706976744,0.07096,18.99,48.8725,36.75
645,115.3127,FALSE,651.27,3.035,0.805194805,0.09183,16.99,40.7531,13.66
646,90.3102,FALSE,1556.88,3.9327,0.872775801,0.55503,58.95,151.6758,15.23
647,82.6206,FALSE,163.57,0.1116,0.837638376,0,0,0,2.61
648,72.0579,FALSE,526.89,0.5176,0.850543478,0.34782,26.67,52.2545,9.35
649,78.1195,FALSE,590.7,1.2957,0.255384615,0.10227,50.46,129.8382,4.45
650,163.4601,TRUE,87.55,0.8003,0.806962025,0,0,0,0
651,115.2164,FALSE,1162.79,5.3593,0.466666667,0.22727,82.05,203.6829,37.64
652,101.9179,FALSE,140.2,1.1889,0.742957746,0,0,0,0.32
653,51.5172,FALSE,902.15,0.9419,0.258298755,0,24.81,56.2038,8.81
654,77.5128,FALSE,1526.82,0.6836,0.885869565,0.01708,2.71,6.9921,3.88
655,80.4518,FALSE,748.12,2.8715,0.694382022,0.60702,106.94,244.34,0.95
656,117.9346,FALSE,215.37,3.7237,0.733990148,0,33.94,76.8941,7.28
657,125.0542,FALSE,678.14,1.4874,0.855670103,0.25,96.19,228.7387,30.06
658,84.0743,FALSE,145.42,1.485,0.858108108,0,0,0,0.65
659,39.2888,FALSE,2706.49,1.1461,0.485704074,0,103.11,233.5587,16.95
660,86.3734,FALSE,80.6,0.3611,0.84,0.06451,0,0,0
661,107.0846,FALSE,769.85,1.6141,0.831597222,0.02469,102.81,264.5558,10.49
662,85.151,FALSE,494.67,2.0766,0.068601583,0,107.66,277.0177,5.31
663,46.1856,FALSE,4068.83,1.1103,0.099051633,0,333.37,755.0857,204.46
664,82.3946,FALSE,152.94,0.6294,0.788135593,0.48571,11.75,30.2552,1.55
665,77.7716,FALSE,361.06,1.3407,0.813432836,0.49333,16.57,42.6373,0.32
666,83.393,FALSE,27.37,0.8501,0.853658537,0.66666,0,0,0
667,79.4241,FALSE,967.43,1.2246,0.289377289,0.15702,93.14,195.2293,18.9
668,66.0797,FALSE,262.45,0.4438,0.769736842,0.28409,0,0,14.08
669,234.3436,TRUE,184.08,19.5073,1,0,15,38.5984,0
670,73.2869,FALSE,162.23,1.5681,0.884259259,0,25.68,66.0872,4.1
671,72.1614,FALSE,105.85,0.3514,0.913284133,0,27,69.4853,0
672,184.2519,TRUE,93.13,2.281,0.923076923,0,0,0,0.18
673,165.7705,TRUE,73.51,4.7573,0.816901408,0,28.2,72.5627,0
674,105.4891,FALSE,5710.81,3.8178,0.044109539,0,97.17,220.1026,41.34
675,51.2971,FALSE,1568.2,0.8786,0.480594154,0,154.51,349.9697,75.12
676,106.1687,FALSE,92.16,3.644,0.826086957,0.1,18.48,38.2616,0.32
677,163.3981,TRUE,45.47,1.1311,0.846153846,0.14285,0,0,0
678,30.0387,FALSE,921.59,0.8074,0.757033248,0.34262,59.89,143.1501,2.63
679,85.2339,FALSE,340.47,2.9783,0.416666667,0.45833,32.45,77.5051,0
680,36.8885,FALSE,534.59,2.6139,0.853785901,0,28.69,73.8378,14.76
681,99.9811,FALSE,302.45,3.3146,0.712418301,0,0,0,41.5
682,59.8053,FALSE,735.49,0.3951,0.122381477,0,24.11,47.2378,17.26
683,36.8193,FALSE,650.51,0.8739,0.827983539,0,43.97,92.6332,5.5
684,86.0993,FALSE,477.32,2.9904,0.837719298,0.82608,54.36,139.8818,29.59
685,80.982,FALSE,66.29,0.8068,0.659574468,0.5,0,0,5.38
686,74.4,FALSE,383.8,3.5191,0.416184971,0.12727,26.28,67.6161,46.13
687,55.0269,FALSE,971.86,1.352,0.320056899,0,63.1,142.9385,11.47
